372000127942021638|34|48559522650|42509526722|42555637085|48559522650|48529554761|48519840741|44591820362|6040|2011-07-03 00:00|.52500|.50000|.69000|0
372000127942021638|40|48559522650|42509526722|42503234459|48515178955|48559325828|48515143801|48515182247|6040|2011-07-03 00:00|.52500|.50000|.69000|0
372000127942021638|55|48559522650|42509526722|48515187998|40292730611|48515377573|48517467984|48559605360|6040|2011-07-03 00:00|.34600|.94000|1.17000|0
309800205342021108|7|48519215324|48515182247|48559262073|42555637085|48515166513|48539362171|48559875852|6042|2011-07-03 00:00|.51500|.60000|.68000|.21000
312300119342021200|22|48521104409|48515178955|48559620347|48517467984|48515188772|48519840741|42555637085|6038|2011-07-03 00:00|.47500|.46000|1.99000|0
312300119342021200|8|48521104409|48515178955|48515182957|48559559351|42507000344|48515168972|48519215324|6038|2011-07-03 00:00|1.44000|1.53000|2.50000|0
323609404142021138|2|48559618070|42507000344|48517467984|48519840741|42555639451|48515159757|48515143132|6041|2011-07-03 00:00|.34500|.35000|1.59000|0
323609404142021138|10|48559618070|42507000344|48559875852|48559728861|48559424573|48502871364|48515143801|6041|2011-07-03 00:00|2.22200|2.04000|2.99000|0
323609404142021138|4|48559618070|42507000344|48515163619|48559522650|48559728861|48515143132|48529554761|6041|2011-07-03 00:00|.04500|3.69000|3.50000|1.99000
340500128842021408|7|48559875852|42503234459|48559424573|48515166042|48559454721|48559875852|48515178955|6042|2011-07-03 00:00|.90000|.90000|1.49000|0
340500128842021408|4|48559875852|42503234459|48549912791|48515188772|48550224854|48515143132|48559454721|6042|2011-07-03 00:00|5.38000|5.65000|9.99000|0
340500128842021408|2|48559875852|42503222691|48559617491|40292250552|48559605360|42503234459|48559535195|6042|2011-07-03 00:00|.19200|2.22000|3.29000|0
340500128842021408|16|48559875852|42503222691|48517467984|48557966002|48559620347|48559875852|48557720430|6042|2011-07-03 00:00|.63000|.60200|.50000|0
